id,recorded_at,jenis_makanan,battery,temperature,humidity,gas_level,status,lid_status,expired_days,predicted_spoiled
2645,2025-09-02 05:34:53.200 +0700,fruits,89,18.18,60.28,397.36,good,CLOSED,6.07,-0.26
2646,2025-09-02 05:34:58.590 +0700,fruits,84,20.75,67.65,408.63,warning,OPEN,5.96,-0.37
2647,2025-09-02 05:35:03.957 +0700,fruits,87,28.7,58.8,406.96,bad,CLOSED,7.23,0.9
2648,2025-09-02 05:35:09.337 +0700,fruits,89,27.7,83.92,419.87,bad,CLOSED,5.94,-0.39
2649,2025-09-02 05:35:14.690 +0700,fruits,97,21.69,74.45,397.47,bad,CLOSED,5.81,-0.52
2650,2025-09-02 05:35:20.103 +0700,fruits,91,18.05,50.28,400.68,good,CLOSED,6.48,0.15
2651,2025-09-02 05:35:25.489 +0700,fruits,92,20.55,82.27,402.2,bad,OPEN,5.32,-1.01
2652,2025-09-02 05:35:30.862 +0700,fruits,42,24.31,46.68,404.75,warning,OPEN,7.3,0.97
2653,2025-09-02 05:35:36.257 +0700,fruits,42,19.42,68.65,399.47,warning,CLOSED,5.82,-0.51
2654,2025-09-02 05:35:41.653 +0700,fruits,71,28.04,84.76,396.05,bad,OPEN,6.05,-0.28
2655,2025-09-02 05:35:47.041 +0700,fruits,52,25.28,46.04,408.03,warning,CLOSED,7.42,1.09
2656,2025-09-02 05:35:52.430 +0700,fruits,57,21.1,75.53,413.98,bad,CLOSED,5.63,-0.7
2657,2025-09-02 05:35:57.833 +0700,fruits,30,27.05,74.04,398.22,bad,OPEN,6.41,0.08
2658,2025-09-02 05:36:03.214 +0700,fruits,45,19.45,63.27,408.96,warning,CLOSED,6.02,-0.31
2659,2025-09-02 05:36:08.576 +0700,fruits,61,28.2,66.59,414.24,bad,OPEN,6.79,0.46
2660,2025-09-02 05:36:13.939 +0700,fruits,98,20.6,80.26,413.17,bad,CLOSED,5.36,-0.97
2661,2025-09-02 05:36:19.346 +0700,fruits,66,27.61,52.7,415.73,bad,OPEN,7.34,1.01
2662,2025-09-02 05:36:24.739 +0700,fruits,76,26.34,94.9,409.95,bad,OPEN,5.35,-0.98
2663,2025-09-02 05:36:30.127 +0700,fruits,52,22.74,89.25,411.93,bad,CLOSED,5.2,-1.13
2664,2025-09-02 05:36:35.521 +0700,fruits,35,27.17,52.1,410.1,bad,OPEN,7.35,1.02
2665,2025-09-02 05:36:40.899 +0700,fruits,76,23.97,58.7,402.46,warning,CLOSED,6.74,0.41
2666,2025-09-02 05:36:46.301 +0700,fruits,73,22.81,76.06,418.68,bad,CLOSED,5.77,-0.56
2667,2025-09-02 05:36:51.645 +0700,fruits,64,26.01,66.37,418.19,bad,OPEN,6.55,0.22
2668,2025-09-02 05:36:57.009 +0700,fruits,48,23.47,93.25,414.25,bad,OPEN,5.09,-1.24
2669,2025-09-02 05:37:02.405 +0700,fruits,65,21.52,86.71,418.78,bad,OPEN,5.15,-1.18
2670,2025-09-02 05:37:07.781 +0700,fruits,30,27.09,82.77,397.25,bad,CLOSED,6.03,-0.3
2671,2025-09-02 05:37:13.183 +0700,fruits,100,20.66,42.42,402.1,good,CLOSED,7.11,0.78
2672,2025-09-02 05:37:18.584 +0700,fruits,47,22.81,47.95,399.02,good,OPEN,7.11,0.78
2673,2025-09-02 05:37:23.985 +0700,fruits,37,23.33,89.85,419.41,bad,OPEN,5.2,-1.13
2674,2025-09-02 05:37:29.375 +0700,fruits,39,23.57,48.48,406.46,warning,OPEN,7.13,0.8
2675,2025-09-02 05:37:34.768 +0700,fruits,93,25.66,57.48,418.95,bad,OPEN,6.9,0.57
2676,2025-09-02 05:37:40.174 +0700,fruits,70,26.59,41.49,396.39,bad,CLOSED,7.82,1.49
2677,2025-09-02 05:37:45.572 +0700,fruits,69,26.83,80.34,400.47,bad,CLOSED,6.09,-0.24
2678,2025-09-02 05:37:50.964 +0700,fruits,42,19.59,86.55,407.53,bad,OPEN,5.0,-1.33
2679,2025-09-02 05:37:56.350 +0700,fruits,91,27.55,44.39,404.09,bad,OPEN,7.76,1.43
2680,2025-09-02 05:38:01.695 +0700,fruits,63,24.68,90.47,402.62,bad,CLOSED,5.4,-0.93
2681,2025-09-02 05:38:07.095 +0700,fruits,93,22.81,90.93,415.61,bad,CLOSED,5.12,-1.21
2682,2025-09-02 05:38:12.497 +0700,fruits,95,20.26,85.51,395.33,bad,CLOSED,5.18,-1.15
2683,2025-09-02 05:38:17.908 +0700,fruits,43,29.64,65.05,400.34,bad,CLOSED,7.08,0.75
2684,2025-09-02 05:38:23.286 +0700,fruits,75,18.82,65.18,409.41,warning,OPEN,5.86,-0.47
2685,2025-09-02 05:38:28.644 +0700,fruits,51,21.28,66.22,400.12,good,OPEN,6.12,-0.21
2686,2025-09-02 05:38:33.927 +0700,fruits,95,25.54,82.89,418.36,bad,OPEN,5.76,-0.57
2687,2025-09-02 05:38:39.296 +0700,fruits,51,29.38,76.92,398.97,bad,CLOSED,6.53,0.2
2688,2025-09-02 05:38:44.684 +0700,fruits,69,24.92,80.25,399.57,bad,OPEN,5.89,-0.44
2689,2025-09-02 05:38:50.103 +0700,fruits,59,26.99,55.74,413.06,bad,OPEN,7.15,0.82
2690,2025-09-02 05:38:55.493 +0700,fruits,88,28.06,87.86,414.16,bad,OPEN,5.83,-0.5
2691,2025-09-02 05:39:00.872 +0700,fruits,98,20.88,53.58,416.2,bad,CLOSED,6.57,0.24
2692,2025-09-02 05:39:06.261 +0700,fruits,95,28.58,78.01,396.78,bad,OPEN,6.4,0.07
2693,2025-09-02 05:39:11.639 +0700,fruits,86,22.65,59.62,407.86,warning,CLOSED,6.53,0.2
2694,2025-09-02 05:39:17.028 +0700,fruits,85,26.29,88.11,406.98,bad,OPEN,5.66,-0.67
2695,2025-09-02 05:39:22.407 +0700,fruits,76,27.07,89.65,414.44,bad,CLOSED,5.64,-0.69
2696,2025-09-02 05:39:27.823 +0700,fruits,85,18.29,93.47,395.4,bad,CLOSED,4.61,-1.72
2697,2025-09-02 05:39:33.177 +0700,fruits,71,22.55,60.32,411.41,bad,OPEN,6.47,0.14
2698,2025-09-02 05:39:38.562 +0700,fruits,70,21.09,76.55,416.6,bad,OPEN,5.57,-0.76
2699,2025-09-02 05:39:43.989 +0700,fruits,80,29.26,80.92,404.64,bad,OPEN,6.31,-0.02
2700,2025-09-02 05:39:49.399 +0700,fruits,35,26.82,87.85,395.16,bad,OPEN,5.78,-0.55
2701,2025-09-02 05:39:54.805 +0700,fruits,37,23.1,43.96,419.77,bad,CLOSED,7.22,0.89
2702,2025-09-02 05:40:00.195 +0700,fruits,57,20.84,87.79,408.33,bad,CLOSED,5.08,-1.25
2703,2025-09-02 05:40:05.557 +0700,fruits,76,22.28,64.41,401.49,good,CLOSED,6.31,-0.02
2704,2025-09-02 05:40:10.893 +0700,fruits,59,24.17,88.85,396.9,bad,CLOSED,5.44,-0.89
2705,2025-09-02 05:40:16.281 +0700,fruits,88,22.54,64.45,402.2,good,CLOSED,6.33,0.0
2706,2025-09-02 05:40:21.670 +0700,fruits,94,26.59,51.18,412.29,bad,OPEN,7.31,0.98
2707,2025-09-02 05:40:27.046 +0700,fruits,44,25.15,68.92,403.43,warning,CLOSED,6.41,0.08
2708,2025-09-02 05:40:32.431 +0700,fruits,62,21.18,64.4,407.34,warning,OPEN,6.16,-0.17
2709,2025-09-02 05:40:37.837 +0700,fruits,49,25.7,66.92,407.49,warning,CLOSED,6.54,0.21
2710,2025-09-02 05:40:43.242 +0700,fruits,74,26.63,60.64,410.36,bad,OPEN,6.9,0.57
2711,2025-09-02 05:40:48.638 +0700,fruits,58,22.47,51.7,408.39,warning,OPEN,6.86,0.53
2712,2025-09-02 05:40:54.048 +0700,fruits,44,24.18,71.77,418.35,bad,OPEN,6.11,-0.22
2713,2025-09-02 05:40:59.468 +0700,fruits,69,28.1,78.78,402.78,bad,CLOSED,6.29,-0.04
2714,2025-09-02 05:41:04.887 +0700,fruits,83,21.46,83.07,418.13,bad,OPEN,5.31,-1.02
2715,2025-09-02 05:41:10.304 +0700,fruits,70,28.02,40.7,415.71,bad,OPEN,7.92,1.59
2716,2025-09-02 05:41:15.690 +0700,fruits,89,25.62,78.27,418.24,bad,OPEN,5.97,-0.36
2717,2025-09-02 05:41:21.097 +0700,fruits,38,22.7,60.75,400.64,good,OPEN,6.52,0.19
2718,2025-09-02 05:41:26.495 +0700,fruits,50,24.74,65.22,395.44,warning,CLOSED,6.57,0.24
2719,2025-09-02 05:41:31.861 +0700,fruits,68,29.69,74.62,397.38,bad,CLOSED,6.67,0.34
2720,2025-09-02 05:41:37.275 +0700,fruits,46,27.21,83.41,418.8,bad,CLOSED,5.91,-0.42
2721,2025-09-02 05:41:42.649 +0700,fruits,79,19.71,75.05,414.83,bad,OPEN,5.49,-0.84
2722,2025-09-02 05:41:48.004 +0700,fruits,52,26.37,60.86,417.86,bad,OPEN,6.83,0.5
2723,2025-09-02 05:41:53.393 +0700,fruits,76,25.86,68.22,418.93,bad,CLOSED,6.44,0.11
2724,2025-09-02 05:41:58.770 +0700,fruits,84,24.05,91.97,411.67,bad,CLOSED,5.22,-1.11
2725,2025-09-02 05:42:04.178 +0700,fruits,97,23.39,58.88,406.9,warning,CLOSED,6.65,0.32
2726,2025-09-02 05:42:09.562 +0700,fruits,70,22.07,78.24,407.84,bad,CLOSED,5.64,-0.69
2727,2025-09-02 05:42:14.935 +0700,fruits,40,25.45,50.37,409.75,warning,CLOSED,7.24,0.91
2728,2025-09-02 05:42:20.336 +0700,fruits,30,28.22,82.63,400.68,bad,OPEN,6.14,-0.19
2729,2025-09-02 05:42:25.713 +0700,fruits,81,22.23,91.99,411.0,bad,CLOSED,5.03,-1.3
2730,2025-09-02 05:42:31.102 +0700,fruits,65,19.89,69.88,401.52,warning,OPEN,5.8,-0.53
2731,2025-09-02 05:42:36.498 +0700,fruits,40,22.15,75.65,407.78,bad,OPEN,5.76,-0.57
2732,2025-09-02 05:42:41.882 +0700,fruits,40,23.21,59.37,400.79,good,CLOSED,6.64,0.31
2733,2025-09-02 05:42:47.266 +0700,fruits,63,28.62,93.32,419.48,bad,CLOSED,5.62,-0.71
2734,2025-09-02 05:42:52.653 +0700,fruits,91,27.17,76.17,415.83,bad,OPEN,6.24,-0.09
2735,2025-09-02 05:42:58.033 +0700,fruits,46,23.0,53.33,404.6,warning,CLOSED,6.87,0.54
2736,2025-09-02 05:43:03.556 +0700,fruits,71,28.5,79.23,403.57,bad,CLOSED,6.31,-0.02
2737,2025-09-02 05:43:08.935 +0700,fruits,96,28.2,76.89,413.02,bad,OPEN,6.34,0.01
2738,2025-09-02 05:43:14.318 +0700,fruits,77,27.18,57.82,418.43,bad,OPEN,7.05,0.72
2739,2025-09-02 05:43:19.625 +0700,fruits,93,28.51,47.2,403.41,bad,CLOSED,7.74,1.41
2740,2025-09-02 05:43:24.939 +0700,fruits,71,28.05,89.66,406.99,bad,OPEN,5.78,-0.55
2741,2025-09-02 05:43:30.331 +0700,fruits,66,24.91,67.41,406.57,warning,OPEN,6.43,0.1
2742,2025-09-02 05:43:35.706 +0700,fruits,44,27.16,76.36,397.78,bad,OPEN,6.32,-0.01
2743,2025-09-02 05:43:41.116 +0700,fruits,92,26.46,57.69,400.62,bad,OPEN,7.06,0.73
2744,2025-09-02 05:43:46.501 +0700,fruits,72,29.48,80.61,397.01,bad,CLOSED,6.38,0.05
2745,2025-09-02 05:43:51.873 +0700,fruits,94,22.83,43.07,396.57,good,CLOSED,7.34,1.01
2746,2025-09-02 05:43:57.284 +0700,fruits,89,26.98,55.71,417.1,bad,CLOSED,7.13,0.8
2747,2025-09-02 05:44:02.687 +0700,fruits,53,26.31,86.26,399.21,bad,CLOSED,5.78,-0.55
2748,2025-09-02 05:44:08.078 +0700,fruits,86,22.9,40.59,404.65,warning,CLOSED,7.42,1.09
2749,2025-09-02 05:44:13.445 +0700,fruits,30,28.93,54.72,400.03,bad,CLOSED,7.47,1.14
2750,2025-09-02 05:44:18.824 +0700,fruits,51,26.17,91.01,411.73,bad,OPEN,5.49,-0.84
2751,2025-09-02 05:44:24.206 +0700,fruits,50,19.11,71.33,410.22,bad,CLOSED,5.62,-0.71
2752,2025-09-02 05:44:29.554 +0700,fruits,87,28.14,59.35,403.17,bad,CLOSED,7.16,0.83
2753,2025-09-02 05:44:34.916 +0700,fruits,42,18.44,51.71,398.65,good,OPEN,6.47,0.14
2754,2025-09-02 05:44:40.343 +0700,fruits,83,29.84,93.62,419.42,bad,CLOSED,5.74,-0.59
2755,2025-09-02 05:44:45.744 +0700,fruits,93,22.28,65.76,413.77,bad,CLOSED,6.19,-0.14
2756,2025-09-02 05:44:51.138 +0700,fruits,90,19.14,68.42,396.51,warning,OPEN,5.81,-0.52
2757,2025-09-02 05:44:56.551 +0700,fruits,91,26.47,63.33,396.75,bad,OPEN,6.83,0.5
2758,2025-09-02 05:45:01.955 +0700,fruits,70,19.82,59.91,400.59,good,CLOSED,6.25,-0.08
2759,2025-09-02 05:45:07.366 +0700,fruits,58,27.75,78.35,399.29,bad,OPEN,6.29,-0.04
2760,2025-09-02 05:45:12.742 +0700,fruits,85,28.51,83.65,396.78,bad,CLOSED,6.14,-0.19
2761,2025-09-02 05:45:18.135 +0700,fruits,76,25.79,70.39,418.03,bad,CLOSED,6.34,0.01
2762,2025-09-02 05:45:23.555 +0700,fruits,47,28.26,59.59,397.61,bad,CLOSED,7.19,0.86
2763,2025-09-02 05:45:28.942 +0700,fruits,57,27.92,54.66,400.2,bad,OPEN,7.36,1.03
2764,2025-09-02 05:45:34.318 +0700,fruits,35,27.77,61.08,419.48,bad,OPEN,6.97,0.64
2765,2025-09-02 05:45:39.701 +0700,fruits,60,28.59,70.27,414.77,bad,OPEN,6.67,0.34
2766,2025-09-02 05:45:45.087 +0700,fruits,93,27.63,72.8,397.0,bad,CLOSED,6.53,0.2
2767,2025-09-02 05:45:50.462 +0700,fruits,56,26.66,45.59,407.01,bad,OPEN,7.6,1.27
2768,2025-09-02 05:45:55.847 +0700,fruits,48,20.47,62.47,407.52,warning,CLOSED,6.17,-0.16
2769,2025-09-02 05:46:01.259 +0700,fruits,83,26.64,60.46,418.47,bad,CLOSED,6.88,0.55
2770,2025-09-02 05:46:06.627 +0700,fruits,73,22.74,66.6,409.87,warning,OPEN,6.22,-0.11
2771,2025-09-02 05:46:11.968 +0700,fruits,94,23.37,47.31,411.5,bad,OPEN,7.14,0.81
2772,2025-09-02 05:46:17.354 +0700,fruits,53,25.57,61.17,396.5,warning,CLOSED,6.83,0.5
2773,2025-09-02 05:46:22.759 +0700,fruits,42,27.46,44.51,404.04,bad,OPEN,7.74,1.41
2774,2025-09-02 05:46:28.139 +0700,fruits,80,19.25,78.81,416.63,bad,OPEN,5.27,-1.06
2775,2025-09-02 05:46:33.509 +0700,fruits,80,20.03,58.48,401.48,good,CLOSED,6.33,0.0
2776,2025-09-02 05:46:38.903 +0700,fruits,81,18.41,71.32,399.8,warning,CLOSED,5.59,-0.74
2777,2025-09-02 05:46:44.191 +0700,fruits,92,25.41,91.99,415.65,bad,OPEN,5.35,-0.98
2778,2025-09-02 05:46:49.556 +0700,fruits,30,27.53,64.17,407.55,bad,OPEN,6.86,0.53
2779,2025-09-02 05:46:54.960 +0700,fruits,67,29.92,92.3,412.21,bad,CLOSED,5.84,-0.49
2780,2025-09-02 05:47:00.370 +0700,fruits,33,24.57,66.65,402.56,warning,CLOSED,6.45,0.12
2781,2025-09-02 05:47:05.771 +0700,fruits,45,23.5,66.55,402.72,warning,OPEN,6.34,0.01
2782,2025-09-02 05:47:11.164 +0700,fruits,55,24.08,82.97,397.72,bad,OPEN,5.69,-0.64
2783,2025-09-02 05:47:16.556 +0700,fruits,67,20.33,86.45,412.78,bad,OPEN,5.06,-1.27
2784,2025-09-02 05:47:21.969 +0700,fruits,58,25.97,40.7,409.98,warning,CLOSED,7.72,1.39
2785,2025-09-02 05:47:27.330 +0700,fruits,91,21.47,74.22,405.75,bad,OPEN,5.76,-0.57
2786,2025-09-02 05:47:32.683 +0700,fruits,32,19.06,77.11,409.9,bad,CLOSED,5.35,-0.98
2787,2025-09-02 05:47:38.068 +0700,fruits,42,28.57,53.27,399.18,bad,CLOSED,7.49,1.16
2788,2025-09-02 05:47:43.481 +0700,fruits,76,29.35,60.84,408.24,bad,OPEN,7.2,0.87
2789,2025-09-02 05:47:48.882 +0700,fruits,41,28.32,80.56,412.86,bad,OPEN,6.19,-0.14
2790,2025-09-02 05:47:54.236 +0700,fruits,46,24.51,49.66,395.03,warning,OPEN,7.24,0.91
2791,2025-09-02 05:47:59.611 +0700,fruits,41,23.51,93.78,395.17,bad,CLOSED,5.16,-1.17
2792,2025-09-02 05:48:04.985 +0700,fruits,66,29.07,58.18,403.68,bad,OPEN,7.31,0.98
2793,2025-09-02 05:48:10.357 +0700,fruits,44,25.55,80.28,398.2,bad,OPEN,5.97,-0.36
2794,2025-09-02 05:48:15.749 +0700,fruits,75,22.27,83.49,406.48,bad,OPEN,5.43,-0.9
2795,2025-09-02 05:48:21.092 +0700,fruits,100,18.6,57.83,411.87,bad,CLOSED,6.16,-0.17
2796,2025-09-02 05:48:26.442 +0700,fruits,83,20.04,77.66,412.56,bad,CLOSED,5.42,-0.91
2797,2025-09-02 05:48:31.810 +0700,fruits,92,22.44,44.89,409.6,warning,CLOSED,7.16,0.83
2798,2025-09-02 05:48:37.203 +0700,fruits,36,21.0,91.78,406.88,bad,CLOSED,4.92,-1.41
2799,2025-09-02 05:48:42.572 +0700,fruits,30,29.76,51.28,410.24,bad,CLOSED,7.66,1.33
2800,2025-09-02 05:48:47.966 +0700,fruits,99,28.82,65.41,407.48,bad,CLOSED,6.94,0.61
2801,2025-09-02 05:48:53.387 +0700,fruits,95,20.62,89.94,395.14,bad,CLOSED,5.02,-1.31
2802,2025-09-02 05:48:58.800 +0700,fruits,83,24.38,57.31,408.47,warning,CLOSED,6.82,0.49
2803,2025-09-02 05:49:04.186 +0700,fruits,49,18.54,88.15,398.75,bad,CLOSED,4.86,-1.47
2804,2025-09-02 05:49:09.580 +0700,fruits,54,23.99,71.97,407.17,warning,CLOSED,6.13,-0.2
2805,2025-09-02 05:49:14.985 +0700,fruits,81,18.35,69.45,401.13,warning,CLOSED,5.66,-0.67
2806,2025-09-02 05:49:20.402 +0700,fruits,72,28.12,91.79,398.27,bad,CLOSED,5.73,-0.6
2807,2025-09-02 05:49:25.804 +0700,fruits,35,28.89,51.62,408.6,bad,OPEN,7.56,1.23
2808,2025-09-02 05:49:31.177 +0700,fruits,38,24.15,77.1,419.24,bad,CLOSED,5.86,-0.47
2809,2025-09-02 05:49:36.550 +0700,fruits,92,23.65,94.65,417.7,bad,OPEN,5.03,-1.3
2810,2025-09-02 05:49:41.922 +0700,fruits,49,23.18,48.47,417.05,bad,OPEN,7.04,0.71
2811,2025-09-02 05:49:47.299 +0700,fruits,92,25.97,89.62,395.88,bad,OPEN,5.61,-0.72
2812,2025-09-02 05:49:52.690 +0700,fruits,92,20.44,76.84,413.87,bad,OPEN,5.5,-0.83
2813,2025-09-02 05:49:58.060 +0700,fruits,74,18.08,52.24,404.91,warning,CLOSED,6.38,0.05
2814,2025-09-02 05:50:03.389 +0700,fruits,83,28.87,79.4,404.82,bad,OPEN,6.34,0.01
2815,2025-09-02 05:50:08.758 +0700,fruits,70,24.63,55.76,413.24,bad,OPEN,6.89,0.56
2816,2025-09-02 05:50:14.166 +0700,fruits,55,28.94,93.8,405.78,bad,CLOSED,5.7,-0.63
2817,2025-09-02 05:50:19.559 +0700,fruits,31,20.53,49.87,400.27,good,CLOSED,6.77,0.44
2818,2025-09-02 05:50:24.960 +0700,fruits,66,27.97,62.55,403.2,bad,OPEN,7.0,0.67
2819,2025-09-02 05:50:30.356 +0700,fruits,53,24.33,78.27,407.36,bad,CLOSED,5.88,-0.45
2820,2025-09-02 05:50:35.750 +0700,fruits,45,29.01,52.65,397.96,bad,CLOSED,7.58,1.25
2821,2025-09-02 05:50:41.160 +0700,fruits,42,26.43,94.09,413.0,bad,OPEN,5.38,-0.95
2822,2025-09-02 05:50:46.570 +0700,fruits,89,28.65,72.38,398.95,bad,CLOSED,6.65,0.32
2823,2025-09-02 05:50:51.959 +0700,fruits,46,29.36,58.03,405.72,bad,OPEN,7.34,1.01
2824,2025-09-02 05:50:57.339 +0700,fruits,70,21.88,72.3,406.34,bad,OPEN,5.89,-0.44
2825,2025-09-02 05:51:02.691 +0700,fruits,58,28.01,66.75,418.98,bad,CLOSED,6.74,0.41
2826,2025-09-02 05:51:08.063 +0700,fruits,54,23.02,76.96,401.43,bad,CLOSED,5.83,-0.5
2827,2025-09-02 05:51:13.438 +0700,fruits,98,24.73,78.28,413.87,bad,CLOSED,5.9,-0.43
2828,2025-09-02 05:51:18.860 +0700,fruits,68,28.21,56.94,402.12,bad,CLOSED,7.28,0.95
2829,2025-09-02 05:51:24.267 +0700,fruits,71,28.66,76.44,413.27,bad,OPEN,6.41,0.08
2830,2025-09-02 05:51:29.664 +0700,fruits,73,18.0,57.64,401.99,good,CLOSED,6.14,-0.19
2831,2025-09-02 05:51:35.182 +0700,fruits,93,28.81,84.91,415.43,bad,CLOSED,6.03,-0.3
2832,2025-09-02 05:51:40.513 +0700,fruits,72,24.9,83.14,415.99,bad,OPEN,5.69,-0.64
2833,2025-09-02 05:51:45.834 +0700,fruits,46,18.4,71.61,397.29,warning,CLOSED,5.59,-0.74
2834,2025-09-02 05:51:51.220 +0700,fruits,89,26.43,71.86,401.28,bad,OPEN,6.42,0.09
2835,2025-09-02 05:51:56.613 +0700,fruits,62,28.3,87.82,417.37,bad,OPEN,5.84,-0.49
2836,2025-09-02 05:52:02.019 +0700,fruits,73,24.3,52.93,418.35,bad,CLOSED,6.96,0.63
2837,2025-09-02 05:52:07.402 +0700,fruits,89,24.53,94.36,407.28,bad,OPEN,5.19,-1.14
2838,2025-09-02 05:52:12.796 +0700,fruits,94,27.38,44.94,404.57,bad,CLOSED,7.71,1.38
2839,2025-09-02 05:52:18.225 +0700,fruits,33,23.0,73.01,400.32,bad,CLOSED,6.01,-0.32
2840,2025-09-02 05:52:23.603 +0700,fruits,59,27.88,41.11,410.22,bad,OPEN,7.91,1.58
2841,2025-09-02 05:52:29.002 +0700,fruits,71,27.12,42.85,400.3,bad,CLOSED,7.8,1.47
2842,2025-09-02 05:52:34.387 +0700,fruits,96,27.4,54.51,404.07,bad,CLOSED,7.29,0.96
2843,2025-09-02 05:52:39.802 +0700,fruits,95,19.77,72.58,402.03,bad,OPEN,5.67,-0.66
2844,2025-09-02 05:52:45.201 +0700,fruits,94,22.5,92.67,413.67,bad,OPEN,5.01,-1.32
2845,2025-09-02 05:52:50.586 +0700,fruits,71,18.45,91.47,403.58,bad,CLOSED,4.68,-1.65
2846,2025-09-02 05:52:55.992 +0700,fruits,33,23.51,47.19,395.74,good,CLOSED,7.24,0.91
2847,2025-09-02 05:53:01.397 +0700,fruits,90,20.06,49.11,418.1,bad,OPEN,6.67,0.34
2848,2025-09-02 05:53:07.971 +0700,fruits,67,23.01,73.48,419.39,bad,CLOSED,5.9,-0.43
2849,2025-09-02 05:53:13.335 +0700,fruits,74,29.62,66.37,415.83,bad,OPEN,6.95,0.62
2850,2025-09-02 05:53:18.719 +0700,fruits,37,27.79,69.47,412.73,bad,CLOSED,6.62,0.29
2851,2025-09-02 05:53:24.119 +0700,fruits,77,25.53,82.31,408.08,bad,CLOSED,5.83,-0.5
2852,2025-09-02 05:53:29.537 +0700,fruits,71,28.98,72.65,415.05,bad,CLOSED,6.6,0.27
2853,2025-09-02 05:53:34.910 +0700,fruits,93,20.76,79.46,403.8,bad,OPEN,5.46,-0.87
2854,2025-09-02 05:53:40.312 +0700,fruits,38,21.11,68.31,417.96,bad,OPEN,5.93,-0.4
2855,2025-09-02 05:53:45.706 +0700,fruits,36,29.88,69.2,404.12,bad,CLOSED,6.9,0.57
2856,2025-09-02 05:53:51.081 +0700,fruits,40,28.76,60.1,405.22,bad,OPEN,7.18,0.85
2857,2025-09-02 05:53:56.470 +0700,fruits,35,22.18,84.64,418.82,bad,CLOSED,5.31,-1.02
2858,2025-09-02 05:54:01.863 +0700,fruits,74,22.14,57.16,397.56,good,OPEN,6.63,0.3
2859,2025-09-02 05:54:07.233 +0700,fruits,44,27.44,53.66,406.66,bad,OPEN,7.32,0.99
2860,2025-09-02 05:54:12.618 +0700,fruits,56,23.57,70.97,405.26,warning,CLOSED,6.14,-0.19
2861,2025-09-02 05:54:18.008 +0700,fruits,52,19.81,71.39,407.98,warning,OPEN,5.7,-0.63
2862,2025-09-02 05:54:23.417 +0700,fruits,47,22.75,79.18,406.78,bad,OPEN,5.67,-0.66
2863,2025-09-02 05:54:28.808 +0700,fruits,97,25.64,52.17,396.37,warning,OPEN,7.24,0.91
2864,2025-09-02 05:54:34.168 +0700,fruits,52,18.96,60.03,410.25,bad,OPEN,6.1,-0.23
2865,2025-09-02 05:54:39.544 +0700,fruits,61,22.51,94.45,403.13,bad,OPEN,4.98,-1.35
2866,2025-09-02 05:54:44.957 +0700,fruits,62,20.95,80.07,406.35,bad,CLOSED,5.44,-0.89
2867,2025-09-02 05:54:50.350 +0700,fruits,48,18.85,51.31,395.83,good,OPEN,6.55,0.22
2868,2025-09-02 05:54:55.727 +0700,fruits,76,20.83,88.34,415.23,bad,OPEN,5.02,-1.31
2869,2025-09-02 05:55:01.123 +0700,fruits,95,25.8,51.39,405.96,warning,CLOSED,7.25,0.92
2870,2025-09-02 05:55:06.513 +0700,fruits,81,28.06,91.47,402.25,bad,OPEN,5.72,-0.61
2871,2025-09-02 05:55:11.877 +0700,fruits,43,23.37,63.22,396.27,good,OPEN,6.5,0.17
2872,2025-09-02 05:55:17.266 +0700,fruits,35,23.77,77.36,397.11,bad,CLOSED,5.91,-0.42
2873,2025-09-02 05:55:22.642 +0700,fruits,68,22.45,76.24,408.65,bad,CLOSED,5.76,-0.57
2874,2025-09-02 05:55:28.023 +0700,fruits,74,29.57,72.56,419.85,bad,OPEN,6.65,0.32
2875,2025-09-02 05:55:33.387 +0700,fruits,58,20.6,89.0,406.58,bad,CLOSED,5.0,-1.33
2876,2025-09-02 05:55:38.795 +0700,fruits,75,22.78,69.29,411.86,bad,OPEN,6.1,-0.23
2877,2025-09-02 05:55:44.180 +0700,fruits,74,21.75,51.47,405.38,warning,OPEN,6.81,0.48
2878,2025-09-02 05:55:49.600 +0700,fruits,74,18.93,72.84,395.62,bad,OPEN,5.6,-0.73
2879,2025-09-02 05:55:54.999 +0700,fruits,36,23.96,71.12,419.79,bad,OPEN,6.1,-0.23
2880,2025-09-02 05:56:00.388 +0700,fruits,40,26.17,78.61,415.35,bad,OPEN,6.03,-0.3
2881,2025-09-02 05:56:05.738 +0700,fruits,42,25.82,57.25,412.19,bad,OPEN,6.96,0.63
2882,2025-09-02 05:56:11.113 +0700,fruits,80,21.49,53.33,404.73,warning,OPEN,6.7,0.37
2883,2025-09-02 05:56:16.486 +0700,fruits,80,22.18,75.62,404.89,bad,CLOSED,5.78,-0.55
2884,2025-09-02 05:56:21.858 +0700,fruits,95,25.88,79.94,402.05,bad,CLOSED,6.0,-0.33
2885,2025-09-02 05:56:27.247 +0700,fruits,89,28.88,65.74,401.35,bad,OPEN,6.96,0.63
2886,2025-09-02 05:56:32.630 +0700,fruits,66,29.1,54.01,419.2,bad,OPEN,7.43,1.1
2887,2025-09-02 05:56:38.118 +0700,fruits,68,27.63,67.77,413.49,bad,OPEN,6.68,0.35
2888,2025-09-02 05:56:43.500 +0700,fruits,67,29.43,52.77,419.29,bad,CLOSED,7.52,1.19
